,article_name,country,rev_id,article_quality,population
462,Muteesa I of Buganda,Uganda,805179937,Start,40141000
463,Mwanga II of Buganda,Uganda,805289323,C,40141000
464,Idi Amin,Uganda,805328243,B,40141000
465,Irene Muloni,Uganda,805393764,Start,40141000
466,Gershom Sizomu,Uganda,805409966,Start,40141000
467,Specioza Kazibwe,Uganda,805435381,Start,40141000
468,Janet Museveni,Uganda,805463795,C,40141000
469,Evelyn Anite,Uganda,805660978,C,40141000
470,Betty Amongi,Uganda,805668648,Start,40141000
471,Cecilia Ogwal,Uganda,805668810,Start,40141000
472,Doreen Amule,Uganda,805678630,Start,40141000
473,Muhammad Nsereko,Uganda,806171535,Start,40141000
474,Betty Nambooze,Uganda,806171836,Start,40141000
475,Barbara Nekesa Oundo,Uganda,806276711,Start,40141000
476,Oliver Wonekha,Uganda,806276835,Start,40141000
477,Margaret Zziwa,Uganda,806337809,Start,40141000
478,Mutesa II of Buganda,Uganda,806741960,C,40141000
479,Ignatius K. Musaazi,Uganda,807146511,C,40141000
480,Princess Elizabeth Nantale Mulondo,Uganda,807467793,Stub,40141000
481,Template:Namibia-politician-stub,Namibia,391862409,Stub,2482100
482,Template:Namibia-mayor-stub,Namibia,444756008,Stub,2482100
483,Karlous Marx Shinohamba,Namibia,706945392,Stub,2482100
484,Dawid Bezuidenhout,Namibia,714705477,Stub,2482100
485,Gabes Shihepo,Namibia,714887791,Start,2482100
486,Themistokles Dudu Murorua,Namibia,715035025,Stub,2482100
487,Johannes Nakwafila,Namibia,715168821,Stub,2482100
488,Kaire Mbuende,Namibia,715193056,Stub,2482100
489,Jhonny Haikella Hakaye,Namibia,715558961,Start,2482100
490,Rihupisa Justus Kandando,Namibia,715716890,Stub,2482100
491,Sebastian Ignatius ǃGobs,Namibia,715737685,Stub,2482100
492,Hans Booys,Namibia,716991969,Stub,2482100
493,Isak Katali,Namibia,717212350,Stub,2482100
494,Paulus Kapia,Namibia,717631584,Stub,2482100
495,Johannes Isaaks,Namibia,717961259,Stub,2482100
496,Usko Nghaamwa,Namibia,719244071,Stub,2482100
497,Nangolo Ithete,Namibia,719408472,Stub,2482100
498,Solomon Witbooi,Namibia,719434480,Stub,2482100
499,Willem Appollus,Namibia,719595059,Stub,2482100
500,Reggie Diergaardt,Namibia,719824825,Stub,2482100
501,Hadino Hishongwa,Namibia,719949040,Stub,2482100
502,Erastus Tjejamba,Namibia,720139575,Stub,2482100
503,Gottlob Mbaukua,Namibia,720139591,Stub,2482100
504,Ambrosius Haingura,Namibia,721140900,Stub,2482100
505,John Shaetonhodi,Namibia,721902067,Stub,2482100
506,Theofelus Eiseb,Namibia,725653685,Stub,2482100
507,Hilma Nicanor,Namibia,725836779,Stub,2482100
508,Johan de Waal,Namibia,726241234,Start,2482100
509,Leon Jooste,Namibia,726241279,Stub,2482100
510,Eben van Zijl,Namibia,726241614,Stub,2482100
511,Kalla Gertze,Namibia,726549300,Start,2482100
512,Festus Ueitele,Namibia,726575925,Stub,2482100
513,Moses Amweelo,Namibia,726634885,Stub,2482100
514,Paul Smit,Namibia,726685653,Start,2482100
515,Alpheus Muheua,Namibia,726826653,Stub,2482100
516,Tjekero Tweya,Namibia,732970610,Stub,2482100
517,Lawrence Sampofu,Namibia,735098018,Stub,2482100
518,Marten Kapewasha,Namibia,736632076,Stub,2482100
519,Mose Penaani Tjitendero,Namibia,737894808,Stub,2482100
520,Clemens Kashuupulwa,Namibia,739326407,Stub,2482100
521,Muesee Kazapua,Namibia,742567576,Stub,2482100
522,Jan de Wet,Namibia,749312888,Start,2482100
523,Auguste Xoagus,Namibia,749384677,Stub,2482100
524,Arnold Tjihuiko,Namibia,749557521,Stub,2482100
525,Hafeni Ndemula,Namibia,750064392,Stub,2482100
526,Billy Mwaningange,Namibia,750168721,Stub,2482100
527,Thimoteus Tjamuaha,Namibia,750423258,Stub,2482100
528,Ignatius Shixwameni,Namibia,756962215,Stub,2482100
529,Hansina Christiaan,Namibia,757074156,Stub,2482100
530,Elma Dienda,Namibia,757074197,Stub,2482100
531,Clara Gowases,Namibia,757074271,Stub,2482100
532,Petrina Haingura,Namibia,757074308,Stub,2482100
533,Agnes Kafula,Namibia,757075026,Stub,2482100
534,Rosa Kavara,Namibia,757075263,Stub,2482100
535,Ngohauvi Lydia Kavetu,Namibia,757075306,Stub,2482100
536,Agnes Limbo,Namibia,757075328,Start,2482100
537,Teopolina Mushelenga,Namibia,757075486,Start,2482100
538,Pashukeni Shoombe,Namibia,757076190,Stub,2482100
539,Katrina Hanse-Himarwa,Namibia,757565608,Stub,2482100
540,Henock Kankoshi,Namibia,757916897,Stub,2482100
541,Ida Hoffmann,Namibia,758853149,Stub,2482100
542,Sirkka Ausiku,Namibia,763773708,Start,2482100
543,Royal /Ui/o/oo,Namibia,765635399,Stub,2482100
544,Andrew Matjila,Namibia,767169616,Stub,2482100
545,Nathaniel Maxuilili,Namibia,768127257,Stub,2482100
546,Richard Kamwi,Namibia,768705466,Start,2482100
547,Joel Kaapanda,Namibia,768706125,Start,2482100
548,Rebecca Ndjoze-Ojo,Namibia,768706805,Start,2482100
549,Pohamba Shifeta,Namibia,768706876,Start,2482100
550,Uahekua Herunga,Namibia,768707364,Stub,2482100
551,Silvia Makgone,Namibia,768707856,Stub,2482100
552,Uilika Nambahu,Namibia,768797762,Stub,2482100
553,Pauline Dempers,Namibia,768809413,Start,2482100
554,Kovambo Nujoma,Namibia,768878536,Start,2482100
555,Penehupifo Pohamba,Namibia,770535053,Start,2482100
556,Hendrik Witbooi (politician),Namibia,772596247,Start,2482100
557,Ben Amathila,Namibia,773039495,Start,2482100
558,Heiko Lucks,Namibia,773070957,Stub,2482100
559,Netumbo Nandi-Ndaitwah,Namibia,773073864,Start,2482100
560,Erasmus Hendjala,Namibia,773588389,Stub,2482100
561,Cornelius Thuhageni Njoba,Namibia,774841020,Stub,2482100
562,Jurie Viljoen,Namibia,777857622,Start,2482100
563,Kandy Nehova,Namibia,778252266,Stub,2482100
564,Laura McLeod-Katjirua,Namibia,779986740,Start,2482100
565,Lempy Lucas,Namibia,780240233,Start,2482100
566,Jager Afrikaner,Namibia,781797749,Start,2482100
567,Jan Jonker Afrikaner,Namibia,781797819,Stub,2482100
568,Usutuaije Maamberua,Namibia,782432741,Start,2482100
569,Lucia Witbooi,Namibia,782487405,Stub,2482100
570,Philemon Moongo,Namibia,782702063,Start,2482100
571,Margaret Mensah-Williams,Namibia,783424239,Start,2482100
572,Marlene Mungunda,Namibia,783659445,Stub,2482100
573,Matheus Shikongo,Namibia,783936425,Stub,2482100
574,Hendrina Afrikaner,Namibia,785009070,Stub,2482100
575,Nickey Iyambo,Namibia,785237742,C,2482100
576,Willem Konjore,Namibia,785239830,Stub,2482100
577,Christian Afrikaner,Namibia,785267613,Stub,2482100
578,Manasse ǃNoreseb,Namibia,787159099,GA,2482100
579,Emil Appolus,Namibia,787547117,Start,2482100
580,Saara Kuugongelwa,Namibia,787813373,Start,2482100
581,Bernhardt Esau,Namibia,787890930,Start,2482100
582,John Pandeni,Namibia,788618481,Start,2482100
583,Loide Kasingo,Namibia,788620617,Start,2482100
584,Anton von Wietersheim,Namibia,789457805,Start,2482100
585,Emma Tuahepa,Namibia,789936651,Stub,2482100
586,Template:Namibian-politician-stub,Namibia,789946235,Stub,2482100
587,Asser Mbai,Namibia,789979998,Stub,2482100
588,Piet van der Walt,Namibia,790732456,Stub,2482100
589,Tom Alweendo,Namibia,790926872,Stub,2482100
590,Jeremia Nambinga,Namibia,790971471,Stub,2482100
591,Lucia Basson,Namibia,791521544,Stub,2482100
592,Monica Geingos,Namibia,792295818,Stub,2482100
593,Albert Kawana,Namibia,792363345,Start,2482100
594,Buddy Wentworth,Namibia,792553915,Stub,2482100
595,Bernadus Swartbooi,Namibia,792730125,Stub,2482100
596,Sophia Shaningwa,Namibia,793644087,Stub,2482100
597,Clemens Kapuuo,Namibia,794649810,Start,2482100
598,Joseph Obgeb Jimmy,Namibia,797028914,Stub,2482100
599,Andreas Shipanga,Namibia,797218947,C,2482100
600,Hermanus Beukes,Namibia,797219044,Stub,2482100
601,Elaine Trepper,Namibia,797422099,Stub,2482100
602,Anton Lubowski,Namibia,797926029,Start,2482100
603,John Ya-Otto,Namibia,798445586,Stub,2482100
604,Peya Mushelenga,Namibia,798678085,Start,2482100
605,Rosa Namises,Namibia,798722629,C,2482100
606,Mohammed Stuart,Namibia,799023818,Stub,2482100
607,David Namwandi,Namibia,799202571,Start,2482100
608,Dawid Boois,Namibia,799283073,Start,2482100
609,Nora Schimming-Chase,Namibia,799298806,Stub,2482100
610,Peter Naholo,Namibia,799511171,Stub,2482100
611,Monica Nashandi,Namibia,799557543,C,2482100
612,Sakaria Nashandi,Namibia,799557683,Stub,2482100
613,Penda Ya Ndakolo,Namibia,799557832,Stub,2482100
614,Wilfried Emvula,Namibia,799559369,Stub,2482100
615,Elia Kaiyamo,Namibia,799560238,Start,2482100
616,Marx Nekongo,Namibia,799561144,Stub,2482100
617,Priscilla Beukes,Namibia,799566361,Stub,2482100
618,Philemon Malima,Namibia,799949216,Start,2482100
619,Rosalia Nghidinwa,Namibia,800002912,Start,2482100
620,Rudolph Kamburona,Namibia,800014905,Stub,2482100
621,Samuel Mbambo,Namibia,800067483,Start,2482100
622,Brendan Simbwaye,Namibia,800092405,Start,2482100
623,First Lady of Namibia,Namibia,800356701,Stub,2482100
624,Doreen Sioka,Namibia,800360997,Start,2482100
625,Steve Bezuidenhout,Namibia,800697620,Stub,2482100
626,Erastus Uutoni,Namibia,801845003,Start,2482100
627,Pendukeni Iivula-Ithana,Namibia,803055843,C,2482100
628,Nehale Mpingana,Namibia,803403039,Start,2482100
629,John Mabuku,Namibia,804447986,Stub,2482100
630,Libertina Amathila,Namibia,804939484,Start,2482100
631,Frans Indongo,Namibia,804964495,Start,2482100
632,Eric Biwa,Namibia,804964895,Stub,2482100
633,Steve Mogotsi,Namibia,805008003,Stub,2482100
634,Clara Bohitile,Namibia,805008074,Start,2482100
635,Michael Goreseb,Namibia,805053642,Stub,2482100
636,Lydia Katjita,Namibia,805054018,Start,2482100
637,Asser Kuveri Kapere,Namibia,805055267,Start,2482100
638,Immanuel Ngatjizeko,Namibia,805120872,Start,2482100
639,Elijah Ngurare,Namibia,805772941,Start,2482100
640,Sacky Shanghala,Namibia,805855320,Start,2482100
641,Angelika Muharukua,Namibia,805981237,Start,2482100
642,Martin Andjaba,Namibia,806653470,Stub,2482100
643,Jonker Afrikaner,Namibia,806995404,Start,2482100
644,Kanuni (hompa),Namibia,807120122,Start,2482100
645,Gustaphine Tjombe,Namibia,807168546,Stub,2482100
646,Template:Nigeria-politician-stub,Nigeria,391862819,Stub,181839400
647,Template:Nigeria-diplomat-stub,Nigeria,548342756,Stub,181839400
648,Template:Nigeria-activist-stub,Nigeria,563278068,Stub,181839400
649,Aliyu Ibrahim Gebi,Nigeria,639021339,Stub,181839400
650,Azeez Issa Adesiji,Nigeria,671511760,Stub,181839400
651,Salisu Buhari,Nigeria,677435096,Stub,181839400
652,Template:RiversState-politician-stub,Nigeria,683127263,Stub,181839400
653,Template:Abia State-politician-stub,Nigeria,683996491,Stub,181839400
654,Igwe Aja-Nwachukwu,Nigeria,691389889,Stub,181839400
655,Christopher Nwankwo,Nigeria,696479863,Stub,181839400
656,Henry Ajomale,Nigeria,704094181,Stub,181839400
657,Kolapo Ishola,Nigeria,704235837,Start,181839400
658,Philip O. Emafo,Nigeria,704719275,Stub,181839400
659,Gidado dan Laima,Nigeria,705586751,Start,181839400
660,Jolly Nyame,Nigeria,706146554,Stub,181839400
661,Michael Botmang,Nigeria,709667983,Start,181839400
662,Aliyu Musa,Nigeria,710281144,Stub,181839400
663,Suleiman Takuma,Nigeria,710317252,Start,181839400
664,Igwegbe Odum,Nigeria,710422165,Stub,181839400
665,Isaac Shaahu,Nigeria,710510120,Stub,181839400
666,Ahmed Musa (politician),Nigeria,710510264,Stub,181839400
667,John Kadiya,Nigeria,710510671,Stub,181839400
668,Mahmud Tukur,Nigeria,710518211,Stub,181839400
669,Dapo Sarumi,Nigeria,710533184,Stub,181839400
670,Abraham Imogie,Nigeria,710533207,Stub,181839400
671,Adelusi Adeluyi,Nigeria,710533503,Stub,181839400
672,Samuel Edem,Nigeria,710985648,Stub,181839400
673,Jacob Obande,Nigeria,711417189,Stub,181839400
674,Abba Habib,Nigeria,711545907,Stub,181839400
675,Ganiyu Dawodu,Nigeria,711978679,Stub,181839400
676,Wahab Goodluck,Nigeria,712081212,Stub,181839400
677,Eddie Mbadiwe,Nigeria,712155706,Stub,181839400
678,George Agbazika Innih,Nigeria,712289148,Start,181839400
679,Oluseyi Bajulaiye,Nigeria,712500159,Stub,181839400
680,Vincent Eze Ogbulafor,Nigeria,714196192,Stub,181839400
681,Joseph Tarka,Nigeria,715792629,Start,181839400
682,Peter Onu,Nigeria,716145017,Stub,181839400
683,Ayisha Osori,Nigeria,717055090,Start,181839400
684,Chukwuemeka Ujam,Nigeria,717185387,Stub,181839400
685,Mamuda Aliyu Shinkafi,Nigeria,717224947,Stub,181839400
686,Steven Lawani,Nigeria,717363689,Stub,181839400
687,John Ewerekumoh Yeri,Nigeria,717535392,Stub,181839400
688,Sani Ndanusa,Nigeria,717537537,Start,181839400
689,Musa Inuwa,Nigeria,717577322,Stub,181839400
690,Shehu Kangiwa,Nigeria,717579914,Start,181839400
691,Usman Faruk,Nigeria,717587144,Start,181839400
692,Mike Attah,Nigeria,717587540,Stub,181839400
693,Datti Abubakar,Nigeria,717588432,Stub,181839400
694,John Kpera,Nigeria,717589198,Start,181839400
695,Mustapha Ismail,Nigeria,717595920,Stub,181839400
696,Joe Kalu-Igboama,Nigeria,717595956,Stub,181839400
697,Tanko Zubairu,Nigeria,717597698,Stub,181839400
698,Sunday Tuoyo,Nigeria,717601015,Stub,181839400
699,Sunday Abiodun Olukoya,Nigeria,717602204,Stub,181839400
700,Tony Ene Asuquo,Nigeria,717628113,Stub,181839400
701,Chukwuemeka Chikelu,Nigeria,717711844,Start,181839400
702,Broderick Bozimo,Nigeria,717802214,Stub,181839400
703,Olu Agunloye,Nigeria,717872176,Stub,181839400
704,Saidu Barda,Nigeria,718146373,Start,181839400
705,Werinipre Seibarugo,Nigeria,718210388,Stub,181839400
706,Musa Usman,Nigeria,718225373,Stub,181839400
707,Omoniyi Caleb Olubolade,Nigeria,718461820,Start,181839400
708,Sefiu Adegbenga Kaka,Nigeria,719905993,Stub,181839400
709,Kingsley Esiso,Nigeria,720011103,Stub,181839400
710,Ikeje Asogwa,Nigeria,720083087,Start,181839400
711,Ignatius Olisemeka,Nigeria,720161941,Stub,181839400
712,Alhaji Hassan Dalhat,Nigeria,721581071,Stub,181839400
713,Maurice Ekpenyong,Nigeria,722438087,Stub,181839400
714,Joshua M. Lidani,Nigeria,722467684,Stub,181839400
715,Haliru Dantoro,Nigeria,722859616,Stub,181839400
716,Patrick Ekpotu,Nigeria,723745966,Stub,181839400
717,Saviour Friday Udoh,Nigeria,725060895,Stub,181839400
718,Ibrahim Dasuki Jalo-Waziri,Nigeria,725377530,Start,181839400
719,Stephen Oluwole Awokoya,Nigeria,725642924,Start,181839400
720,Yinka Durosinmi,Nigeria,725668970,Start,181839400
721,Mahmud Shinkafi,Nigeria,726805368,Stub,181839400
722,Muhammed K. Abubakar,Nigeria,726818559,Stub,181839400
723,Nduese Essien,Nigeria,726818744,Start,181839400
724,Oladapo Afolabi,Nigeria,727741721,Start,181839400
725,Lloyd Chukwuemeka,Nigeria,730632839,Stub,181839400
726,Jerry Needam,Nigeria,730842731,Stub,181839400
727,Ojo Maduekwe,Nigeria,731021539,Start,181839400
728,Clifford Ohiagu,Nigeria,731276297,Stub,181839400
729,Njoku Nnamdi,Nigeria,731276344,Stub,181839400
730,Iheanacho Obioma,Nigeria,731276359,Stub,181839400
731,Uchechukwu N. Maduako,Nigeria,731276379,Stub,181839400
732,Anthony Eze Enwereuzor,Nigeria,731276422,Stub,181839400
733,Macebuh Chinonyerem,Nigeria,731276452,Stub,181839400
734,Nwakanwa Chimaobi,Nigeria,731276490,Stub,181839400
735,Ameh Ebute,Nigeria,731276619,Stub,181839400
736,Tanimowo Ogunlesi,Nigeria,731579887,Stub,181839400
737,Raphael Nomiye,Nigeria,732432078,Start,181839400
738,Elizabeth Ativie,Nigeria,737060177,Start,181839400
739,Achike Udenwa,Nigeria,737673853,Stub,181839400
740,Michael O. Chinda,Nigeria,737771495,Stub,181839400
741,Martins Amaewhule,Nigeria,737781073,Stub,181839400
742,Frank Eke,Nigeria,737787109,Stub,181839400
743,Sarafa Tunji Ishola,Nigeria,739125240,Start,181839400
744,John Mark Inienger,Nigeria,739129789,Start,181839400
745,Adamu Waziri,Nigeria,739175973,Start,181839400
746,Abubakar Sadiq A. Mohammed,Nigeria,739176020,Stub,181839400
747,Aliyu Obaje,Nigeria,740306640,Stub,181839400
748,L. A. Fabunmi,Nigeria,740447269,Stub,181839400
749,Temi Ejoor,Nigeria,741172432,Stub,181839400
750,John Yakubu,Nigeria,742117154,Stub,181839400
751,Boniface S. Emerengwa,Nigeria,742243239,Stub,181839400
752,Abdullahi Balarabe Salame,Nigeria,742594594,Stub,181839400
753,Patrick Koshoni,Nigeria,742684693,Start,181839400
754,Samuel Ogeh,Nigeria,743083415,Stub,181839400
755,Tatari Ali,Nigeria,743190896,Start,181839400
756,Odigha Odigha,Nigeria,743856621,Stub,181839400
757,Aminu Safana,Nigeria,743862677,Stub,181839400
758,Mohammed Bello Adoke,Nigeria,744087654,Start,181839400
759,Samuel Bassey,Nigeria,744117777,Start,181839400
760,Oluyemi Adeniji,Nigeria,744916250,Start,181839400
761,Oseleye Ojuka,Nigeria,745439794,Stub,181839400
762,Edwin Ume-Ezeoke,Nigeria,745595238,Stub,181839400
763,Raymond Njoku,Nigeria,745786235,Start,181839400
764,Tunji Otegbeye,Nigeria,746273474,C,181839400
765,Aminu Bashir Wali,Nigeria,746438262,Start,181839400
766,Bashir Yuguda,Nigeria,746534137,Stub,181839400
767,Frank Ajobena,Nigeria,746565081,Stub,181839400
768,Yarima Ibrahim,Nigeria,746756722,Stub,181839400
769,Sylvester Ugoh,Nigeria,747244277,Stub,181839400
770,National Security Advisor (Nigeria),Nigeria,747988410,Stub,181839400
771,Louis Mbanefo,Nigeria,748101471,C,181839400
772,Olugbenga Ashiru,Nigeria,748515743,Stub,181839400
773,Nuhu Bamalli,Nigeria,748633284,Stub,181839400
774,"List of Governors of Northern Region, Nigeria",Nigeria,751053462,Stub,181839400
775,Adejoke Orelope-Adefulire,Nigeria,751780937,Stub,181839400
776,Remi Babalola,Nigeria,752461243,Start,181839400
777,Onaolapo Soleye,Nigeria,752630175,Stub,181839400
778,Dahiru Mohammed,Nigeria,753093526,Start,181839400
779,Dan Nwanyanwu,Nigeria,753193542,C,181839400
780,Sebastian Okechukwu Mezu,Nigeria,753200315,Start,181839400
781,James Shaibu Barka,Nigeria,753201175,Start,181839400
782,Danburam Abubakar Nuhu,Nigeria,753215523,Start,181839400
783,Tanko Yakasai,Nigeria,753870254,Stub,181839400
784,Ayo Fasanmi,Nigeria,755225924,Start,181839400
785,Timothy Shelpidi,Nigeria,755597113,Start,181839400
786,Feyisetan Fayose,Nigeria,756222460,Stub,181839400
787,Eme Okoro,Nigeria,756322600,Stub,181839400
788,Chukwuemeka Ngozichineke Wogu,Nigeria,756392289,Start,181839400
789,Sadiya Umar Farouq,Nigeria,756592132,Start,181839400
790,Ibrahim Bunu,Nigeria,756731872,Start,181839400
791,Mojisola Adekunle-Obasanjo,Nigeria,756827056,Stub,181839400
792,Yetunde Onanuga,Nigeria,756833464,Stub,181839400
793,Musa Mohammed Sada,Nigeria,757006942,Stub,181839400
794,Ebun Oyagbola,Nigeria,757336511,Start,181839400
795,Tejumade Alakija,Nigeria,757338458,Stub,181839400
796,Gbolahan Olusegun Yishawu,Nigeria,757463566,Stub,181839400
797,Chinwe Obaji,Nigeria,757540500,Start,181839400
798,Fidelis Makka,Nigeria,757551494,Start,181839400
799,Fidelia Njeze,Nigeria,757562345,Start,181839400
800,Helen Esuene,Nigeria,757563136,Start,181839400
801,Manuela George-Izunwa,Nigeria,757613940,C,181839400
802,Ruqayyah Ahmed Rufa'i,Nigeria,757616922,Start,181839400
803,Clever Ikisikpo,Nigeria,757765871,Start,181839400
804,Samuel Adesina,Nigeria,757792473,Stub,181839400
805,Wilberforce Juta,Nigeria,757814345,Start,181839400
806,Mohammed Lawal,Nigeria,758372520,Start,181839400
807,Labaran Maku,Nigeria,758525626,Start,181839400
808,Nkechi Ikpeazu,Nigeria,758541021,Start,181839400
809,Mamman Kontagora,Nigeria,759171415,Start,181839400
810,Lamidi Adedibu,Nigeria,759508235,Start,181839400
811,Sarah Jibril,Nigeria,759698330,C,181839400
812,Ahmad Babba Kaita,Nigeria,760030043,Stub,181839400
813,Leo Segun Ajiborisha,Nigeria,760064451,Start,181839400
814,Deputy President of the Nigerian Senate,Nigeria,760126403,Stub,181839400
815,Walter Feghabo,Nigeria,760163064,Stub,181839400
816,Akanbi Oniyangi,Nigeria,760390131,Stub,181839400
817,Willie Obiano,Nigeria,760603745,Start,181839400
818,Chukwuebuka Anisiobi,Nigeria,761658964,Stub,181839400
819,Mohammed Kumalia,Nigeria,762063203,Stub,181839400
820,Gaius Obaseki,Nigeria,762106197,Start,181839400
821,Abd al-Qadir (Sokoto),Nigeria,762195257,Stub,181839400
822,Olugbenga Onaolapo Obadara,Nigeria,762379856,Stub,181839400
823,Ahmed Aboki Abdullahi,Nigeria,762496894,Stub,181839400
824,Friday Osanebi,Nigeria,762732359,Start,181839400
825,Abdulkadir Kure,Nigeria,763271950,Stub,181839400
826,Kande Balarabe,Nigeria,763593394,Stub,181839400
827,Richard Okonye,Nigeria,763681992,Start,181839400
828,Sabo Bakin Zuwo,Nigeria,763697656,Start,181839400
829,Mamman Shata,Nigeria,763883697,Start,181839400
830,Felix Hyatt,Nigeria,763999983,Stub,181839400
831,Zacheus Chukwukaelo Obi,Nigeria,764970868,Stub,181839400
832,Michael Opeyemi Bamidele,Nigeria,765023792,Start,181839400
833,Akachukwu Sullivan Nwankpo,Nigeria,765041723,C,181839400
834,Lekan Salami,Nigeria,765049939,Start,181839400
835,Moses Da Rocha,Nigeria,765260051,Start,181839400
836,Oluwaseyi Makinde,Nigeria,765263822,C,181839400
837,Yusuf Musa Nagogo,Nigeria,765273612,Start,181839400
838,Saidu Samaila Sambawa,Nigeria,765320219,C,181839400
839,Segun Abraham,Nigeria,765563643,Start,181839400
840,Bukar Shaib,Nigeria,766493465,Stub,181839400
841,Alhaji Yahaya Madawaki,Nigeria,766945320,Start,181839400
842,Gabriel Suswam,Nigeria,767628905,Start,181839400
843,Sir Jude Ejiogu,Nigeria,768045378,Stub,181839400
844,Sheikh Ahmed Abdullah,Nigeria,768212416,Start,181839400
845,Samson Omeruah,Nigeria,768292967,Start,181839400
846,Dabo Aliyu,Nigeria,768440728,Stub,181839400
847,Ibrahim Kazaure,Nigeria,768484304,Stub,181839400
848,Josaiah Ndubuisi Wachuku,Nigeria,768489794,Stub,181839400
849,Bassey Asuquo,Nigeria,768587573,Stub,181839400
850,Michael Otedola,Nigeria,768611476,Start,181839400
851,Clem Ohameze,Nigeria,768747977,Start,181839400
